timestamp,ID,symbol,action,confidence_score,expiry_minutes,engine_used,reason_th
2026-09-20T01:16:01.907964,USDCADOTC0920011601,USDCAD-OTC,WAIT,45,5,AI (gemini-3.5-flash-lite),มีความเสี่ยงจากสัญญาณเตือน Bull Trap และ Stochastic อยู่ในเขต Overbought สูงเกินไป
2026-09-20T01:17:06.943914,USDCADOTC0920011706,USDCAD-OTC,WAIT,45,5,AI (gemini-3.5-flash-lite),มีความเสี่ยงจากสัญญาณเตือน Bull Trap และ Stochastic อยู่ในเขต Overbought สูงเกินไป
2026-09-20T01:18:01.987816,USDCADOTC0920011801,USDCAD-OTC,WAIT,50,5,AI (gemini-3.5-flash-lite),มีความเสี่ยงจากสัญญาณ Bull Trap และ Stoch อยู่ในเขต Overbought สูงเกินไป
2026-09-20T01:19:03.151643,USDCADOTC0920011903,USDCAD-OTC,CALL,78,5,AI (gemini-3.5-flash-lite),เทรนด์หลัก M15 และ M5 เป็นขาขึ้นชัดเจนสอดคล้องกับทิศทางราคาโดยรวมแม้ M1 จะมีการพักตัวเล็กน้อย
2026-09-20T01:20:09.892080,USDCADOTC0920012009,USDCAD-OTC,WAIT,45,5,AI (gemini-3.5-flash-lite),มีความเสี่ยงจากสัญญาณ Bull Trap และกราฟกำลังทดสอบจุด Pivot โดยมีความผันผวนสูงจึงควรหลีกเลี่ยง
2026-09-20T01:21:01.842503,USDCADOTC0920012101,USDCAD-OTC,WAIT,45,5,AI (gemini-3.5-flash-lite),พบสัญญาณเตือน Bull Trap และราคากำลังทดสอบแนว Pivot พร้อมความผันผวนสูงในกรอบ M5 ควรหลีกเลี่ยง
2026-09-20T01:22:05.374092,USDCADOTC0920012205,USDCAD-OTC,WAIT,45,5,AI (gemini-3.5-flash-lite),มีการเตือนภาวะ Bull Trap และ M1 กำลังย่อตัวลงแรงหลังทดสอบแนวต้าน
2026-09-20T01:23:06.835520,USDCADOTC0920012306,USDCAD-OTC,CALL,82,5,AI (gemini-3.5-flash-lite),เทรนด์หลักและ M1F/M5/M15 Bias เป็น Bullish พร้อมกับ M1 EMA5 ยืนเหนือ EMA20 สนับสนุนการปรับตัวขึ้นต่อ
2026-09-20T01:24:07.057201,USDCADOTC0920012407,USDCAD-OTC,WAIT,45,5,AI (gemini-3.5-flash-lite),สัญญาณมีความขัดแย้งและเตือนภัย Bull Trap ในกรอบเวลา M5 จึงควรหลีกเลี่ยงการเข้าเทรด
2026-09-20T01:25:04.859982,USDCADOTC0920012504,USDCAD-OTC,WAIT,45,5,AI (gemini-3.5-flash-lite),ตลาดมีความขัดแย้งของสัญญาณแท่งเทียน M1 ที่ปิดลบในขณะที่ M5 มีความเสี่ยง Bull Trap และการเคลื่อนไหวราคาค่อนข้างผันผวน
